28-Aug-2025 07:27:23,9818.914931,16765.57118,4081.722222,10735.9974,10,0,306.4776747,74.45501834,81.06062456,10.00811688,8.329997312,9.461893081,1.971342752,2.021123899,2.004490705,0.04500455516,819.0426263,2826.057555,2826.057555,237832.6245,250551.1708,237831.0978,250549.6441,26000,28340.23687,0.9916406059,0.9916406059,1.000000039,1.000000039,399.6798438,399.6386328,-0.9999999752,-0.9999999752,74.45501834,0,0,44.06056595,1118.399999,1132.799983,950.0045776,6.005181207,46.07490724,70,5.802004637,18.32519531,0,0,0.1761959399,0.556640625,0.2930935589,0.9200693106,0.484556047,1.530024541
28-Aug-2025 07:27:24,9800.043403,16764.67535,4081.491753,10708.33681,10,0,306.4894477,74.58901485,81.1930465,10.00811688,8.329997312,9.459777798,1.967332371,2.037621574,1.989170379,0.04500455516,820.0723747,2827.087303,2827.087303,237884.9669,250608.1475,237883.4402,250606.6208,26000,28340.23687,0.9868176182,0.9842388605,1.000000039,1.000000039,400.2010547,400.1591406,-0.9999999752,-0.9999999752,74.58901485,0,0,43.27597809,1039.800098,1062.000036,950.0045776,6.005181207,46.06447124,70,5.8172688,18.30322266,0,0,0.1756914515,0.556640625,0.2912712807,0.9301282214,0.4919688799,1.550142363
28-Aug-2025 07:27:25,9800.426215,16694.65972,4081.53125,10740.70486,10,0,308.3687337,74.0898707,80.69304627,10.00811688,8.329997312,9.46663054,1.980329744,2.031765681,1.991786682,0.04500455516,821.1055053,2828.120434,2828.120434,237937.1365,250664.9667,237935.6098,250663.44,26000,28340.23687,1.002029452,0.9994177388,1.000000039,1.000000039,400.7128906,400.6698828,-0.9999999752,-0.9999999752,74.0898707,0,0,43.13833237,987.000019,979.7999859,950.0045776,6.005181207,46.05403525,70,5.881964831,18.33984375,0,0,0.1772427802,0.5639648438,0.2959704143,0.9301282214,0.4979879595,1.560201273
28-Aug-2025 07:27:26,9803.670139,16327.69965,4082.042535,10915.96267,10,0,308.6681858,71.40754034,78.01117962,10.00811688,8.329997312,9.505788776,2.054861865,2.03289586,2.023383619,0.04500455516,822.1472768,2829.162206,2829.162206,237987.8344,250720.3531,237986.3077,250718.8264,26000,28340.23687,1.01742047,1.016527163,1.000000039,1.000000039,401.2321094,401.1882031,-0.9999999752,-0.9999999752,71.40754034,0,0,43.15209961,1028.400142,1057.199955,950.0045776,6.005181207,46.05403525,70,6.004750936,18.37646484,0,0,0.1835213633,0.5639648438,0.3057958675,0.9401871322,0.5158995627,1.560201273
28-Aug-2025 07:27:27,9804.540799,16736.93576,4081.509549,10726.93316,10,0,305.5299208,74.36075299,80.96832106,10.00811688,8.329997312,9.46352085,1.974428975,1.997873965,2.066174742,0.04500455516,823.1853463,2830.200275,2830.200275,238040.4101,250777.6005,238038.8834,250776.0738,26000,28340.23687,0.989286609,0.9884210949,1.000000039,1.000000039,401.7434375,401.6986328,-0.9999999752,-0.9999999752,74.36075299,0,0,43.1108017,868.8001122,914.3999815,950.0045776,6.005181207,46.05403525,70,5.828516105,18.33251953,0,0,0.1773463017,0.5639648438,0.2925387234,0.9200693106,0.4915600875,1.550142363
28-Aug-2025 07:27:28,9801.684028,16216.14062,4082.12934,10964.68837,10,0,306.1561415,70.59415969,77.20732793,10.00811688,8.329997312,9.519744138,2.081537394,2.062393074,2.049344962,0.04500455516,824.2286851,2831.243614,2831.243614,238090.5336,250832.4195,238089.0069,250830.8928,26000,28340.23687,1.028999669,1.031717069,1.000000039,1.000000039,402.2559766,402.2116406,-0.9999999752,-0.9999999752,70.59415969,0,0,43.1108017,775.8001313,775.7999897,950.0045776,6.005181207,46.06447124,70,6.164546325,18.44970703,0,0,0.187093945,0.5639648438,0.3086915822,0.9200693106,0.511206279,1.530024541
28-Aug-2025 07:27:29,9800.340278,16416.46528,4081.766927,10869.82378,10,0,304.28361,72.06717864,78.68260937,10.00811688,8.329997312,9.497836576,2.03968917,2.04933693,2.002036949,0.04500455516,825.2584383,2832.273367,2832.273367,238141.0193,250887.5396,238139.4927,250886.0129,26000,28340.23687,0.9955808048,0.9991269393,1.000000039,1.000000039,402.7639453,402.7209375,-0.9999999752,-0.9999999752,72.06717864,0,0,43.1108017,738.6001389,738.6000156,950.0045776,6.005181207,46.05403525,70,6.043312483,18.33984375,0,0,0.1813213443,0.556640625,0.3031542001,0.9200693106,0.5074537476,1.540083452
28-Aug-2025 07:27:30,9813.383681,16561.11285,4081.766927,10821.74392,10,0,305.3482802,73.02471154,79.6397499,10.00811688,8.329997312,9.483733329,2.012825597,2.024086841,2.037065728,0.04500455516,826.299491,2833.31442,2833.31442,238192.7403,250943.9458,238191.2136,250942.4191,26000,28340.23687,0.9846556816,0.9855224705,1.000000039,1.000000039,403.2730859,403.231875,-0.9999999752,-0.9999999752,73.02471154,0,0,43.13833237,769.1999876,744.0000176,950.0045776,6.005181207,46.05403525,70,5.961343361,18.38378906,0,0,0.177443287,0.556640625,0.297969993,0.9100103998,0.4929946736,1.520179649
28-Aug-2025 07:27:31,9809.161458,16411.16493,4081.934896,10885.14583,10,0,303.4054362,71.96975906,78.58260627,10.00811688,8.329997312,9.498865661,2.041652481,1.983487487,1.973166847,0.04500455516,827.3431558,2834.358085,2834.358085,238243.8589,250999.7614,238242.3322,250998.2347,26000,28340.23687,1.014495583,1.016280092,1.000000039,1.000000039,403.7825391,403.7415625,-0.9999999752,-0.9999999752,71.96975906,0,0,43.17962646,790.8001075,796.1999774,950.0045776,6.005181207,46.05403525,70,6.026233113,18.41308594,0,0,0.1814631184,0.556640625,0.2944413282,0.9100103998,0.4980086233,1.530024541
28-Aug-2025 07:27:32,9819.029514,16735.2066,4081.587674,10748.91927,10,0,304.7035048,74.24203338,80.85403471,10.00811688,8.329997312,9.46588397,1.9789131,2.002511713,2.090796827,0.04500455516,828.3714531,2835.386382,2835.386382,238295.8217,251056.3519,238294.295,251054.8253,26000,28340.23687,0.9698270121,0.9689709958,1.000000039,1.000000039,404.3003125,404.2597656,-0.9999999752,-0.9999999752,74.24203338,0,0,43.19339371,626.3999979,666.5999889,950.0045776,6.005181207,46.05403525,70,5.86998248,18.35449219,0,0,0.1772190786,0.556640625,0.2942988358,0.9200693106,0.4937422927,1.540083452
28-Aug-2025 07:27:33,9831.584201,16845.82465,4081.469618,10715.67969,10,0,301.5243869,74.94851645,81.55788839,10.00811688,8.329997312,9.455633924,1.959479383,1.989517911,2.03092286,0.04500455516,829.404633,2836.419562,2836.419562,238348.5489,251113.729,238347.0222,251112.2023,26000,28340.23687,0.9836292143,0.9819229825,1.000000039,1.000000039,404.8127734,404.7715625,-0.9999999752,-0.9999999752,74.94851645,0,0,43.41362762,620.4000181,610.8000278,950.0045776,6.005181207,46.04359926,70,5.82796731,18.39111328,0,0,0.175948201,0.556640625,0.2915568184,0.9200693106,0.4883193178,1.540083452
28-Aug-2025 07:27:34,9824.22309,16672.82118,4081.53776,10785.0842,10,0,300.823622,73.7681741,80.37601733,10.00811688,8.329997312,9.471921808,1.990373098,2.085815117,2.026580246,0.04500455516,830.446987,2837.461916,2837.461916,238400.9187,251170.7898,238399.392,251169.2631,26000,28340.23687,1.008182392,1.006435109,1.000000039,1.000000039,405.3263281,405.2840234,-0.9999999752,-0.9999999752,73.7681741,0,0,44.15691376,786.0000809,756.6000223,950.0045776,6.005181207,46.03316327,70,5.87351379,18.42041016,0,0,0.178012313,0.5639648438,0.2965454769,0.9301282214,0.4932986922,1.550142363
28-Aug-2025 07:27:35,9841.461806,16553.88715,4081.802083,10865.71528,10,0,300.5465224,72.78577419,79.39415757,10.00811688,8.329997312,9.486137245,2.017401131,1.995322044,2.008034481,0.04500455516,831.4981178,2838.513047,2838.513047,238453.0219,251227.6236,238451.4952,251226.0969,26000,28340.23687,0.9962035186,0.991841909,1.000000039,1.000000039,405.8492969,405.8060938,-0.9999999752,-0.9999999752,72.78577419,0,0,44.19820786,876.0000987,875.9999871,950.0045776,6.005181207,46.02272727,70,6.037857901,18.42041016,0,0,0.1823990139,0.5639648438,0.3135051229,0.9600909345,0.5113495281,1.560201273
28-Aug-2025 07:27:36,9839.755208,16361.95486,4082.111979,10952.38889,10,0,301.1202799,71.39855663,78.00844323,10.00811688,8.329997312,9.506942289,2.057065618,2.074459914,2.036283208,0.04500455516,832.5210793,2839.536008,2839.536008,238502.7511,251281.9566,238501.2244,251280.4299,26000,28340.23687,1.029956337,1.029956337,1.000000039,1.000000039,406.3582031,406.3129687,-0.9999999752,-0.9999999752,71.39855663,0,0,44.2119751,816.6001436,817.2000051,950.0045776,6.005181207,46.02272727,70,6.037906705,18.46435547,0,0,0.1825109391,0.5639648438,0.310726522,0.9500320236,0.5023414269,1.550142363
28-Aug-2025 07:27:37,9834.938368,16482.63542,4081.825955,10889.28125,10,0,304.6724175,72.31057983,78.92272893,10.00811688,8.329997312,9.493705961,2.031815401,1.949710255,2.010881409,0.04500455516,833.5524286,2840.567357,2840.567357,238553.5111,251337.3581,238551.9844,251335.8314,26000,28340.23687,0.9957055516,0.9948243565,1.000000039,1.000000039,406.8766016,406.8311719,-0.9999999752,-0.9999999752,72.31057983,0,0,44.19820786,750.0001486,759.0000033,950.0045776,6.005181207,46.02272727,70,6.129146573,18.49365234,0,0,0.1833968169,0.556640625,0.3063934855,0.9401871322,0.5124259042,1.540083452
28-Aug-2025 07:27:38,9803.133681,16511.70139,4081.457899,10828.78906,10,0,305.8230523,72.75066482,79.36558598,10.00811688,8.329997312,9.4876977,2.020370829,1.995613863,2.015969189,0.04500455516,834.5897057,2841.604634,2841.604634,238604.852,251393.3672,238603.3253,251391.8406,26000,28340.23687,1.009570669,1.011337202,1.000000039,1.000000039,407.3828906,407.3378906,-0.9999999752,-0.9999999752,72.75066482,0,0,44.29456329,664.2001541,673.2000113,950.0045776,6.005181207,46.03316327,70,6.000824712,18.46435547,0,0,0.179167328,0.556640625,0.2962968429,0.9200693106,0.4927087575,1.530024541
28-Aug-2025 07:27:39,9802.027778,16244.06424,4081.585069,10951.52257,10,0,305.2278103,70.79562837,77.41502864,10.00811688,8.329997312,9.517670671,2.077570231,1.914021982,2.087815781,0.04500455516,835.6245954,2842.639524,2842.639524,238654.6645,251447.8372,238653.1378,251446.3105,26000,28340.23687,1.02062787,1.026051962,1.000000039,1.000000039,407.8982031,407.8543359,-0.9999999752,-0.9999999752,70.79562837,0,0,44.8038559,709.7999791,703.8000226,950.0045776,6.005181207,46.04359926,70,6.165055778,18.515625,0,0,0.185184804,0.556640625,0.2997595875,0.9001655083,0.5074616638,1.530024541
28-Aug-2025 07:27:40,9797.527778,16390.07465,4081.221788,10877.21007,10,0,305.8920085,71.89509178,78.5150271,10.00811688,8.329997312,9.50112679,2.04596488,1.986278958,2.027421282,0.04500455516,836.6561729,2843.671102,2843.671102,238705.0846,251502.8999,238703.5579,251501.3732,26000,28340.23687,0.9931353993,0.9975809596,1.000000039,1.000000039,408.4072656,408.3658594,-0.9999999752,-0.9999999752,71.89509178,0,0,45.09291077,715.8000124,715.7999873,950.0045776,6.005181207,46.04359926,70,6.139134438,18.42041016,0,0,0.1819896744,0.5493164063,0.3018419375,0.9100103998,0.5132609513,1.540083452
28-Aug-2025 07:27:41,9795.510417,16400.32465,4080.895399,10869.48698,10,0,305.6158583,71.98284482,78.60074187,10.00811688,8.329997312,9.499488823,2.042840284,2.009734912,1.983642384,0.04500455516,837.7006732,2844.715602,2844.715602,238756.2144,251558.7304,238754.6877,251557.2037,26000,28340.23687,1.004885623,1.006667328,1.000000039,1.000000039,408.9130469,408.8736719,-0.9999999752,-0.9999999752,71.98284482,0,0,45.28561401,702.6001531,702.6000023,950.0045776,6.005181207,46.04359926,70,6.087772826,18.40576172,0,0,0.1794707027,0.5493164063,0.2997767006,0.9100103998,0.5023132544,1.520179649
28-Aug-2025 07:27:42,9795.539931,16481.01736,4080.65191,10831.96701,10,0,302.5413954,72.5725905,79.18645685,10.00811688,8.329997312,9.490132213,2.025006793,2.049070353,2.056923086,0.04500455516,838.7300205,2845.744949,2845.744949,238807.0462,251614.1948,238805.5195,251612.6681,26000,28340.23687,0.9964570279,0.994687116,1.000000039,1.000000039,409.4203125,409.3816406,-0.9999999752,-0.9999999752,72.5725905,0,0,45.54714203,856.2001493,832.1999907,950.0045776,6.005181207,46.04359926,70,6.080996556,18.40576172,0,0,0.1800316984,0.5493164063,0.295888487,0.9001655083,0.4974163021,1.510120739
28-Aug-2025 07:27:43,9792.81684,16371.89583,4080.678819,10878.61806,10,0,303.6727431,71.80455648,78.41118184,10.00811688,8.329997312,9.500320045,2.044425466,1.947617927,2.052288908,0.04500455516,839.7645288,2846.779458,2846.779458,238857.6476,251669.4519,238856.1209,251667.9252,26000,28340.23687,1.01107802,1.00749893,1.000000039,1.000000039,409.9273438,409.8873047,-0.9999999752,-0.9999999752,71.80455648,0,0,45.56090546,930.6001341,922.8000045,950.0045776,6.005181207,46.05403525,70,6.107766485,18.40576172,0,0,0.182134592,0.5493164063,0.3028919746,0.9100103998,0.5099708214,1.530024541
28-Aug-2025 07:27:44,9792.680556,16557.98264,4080.436632,10791.89844,10,0,304.5943197,73.16945488,79.76447224,10.00811688,8.329997312,9.478442061,2.002763246,1.965940461,2.04521691,0.04500455516,840.7930881,2847.808017,2847.808017,238909.0046,251725.4379,238907.4779,251723.9112,26000,28340.23687,0.995730093,0.9922147468,1.000000039,1.000000039,410.4352344,410.3929297,-0.9999999752,-0.9999999752,73.16945488,0,0,45.56090546,947.4000133,947.3999739,950.0045776,6.005181207,46.06447124,70,5.961003726,18.35449219,0,0,0.17774786,0.5493164063,0.2986995387,0.9100103998,0.494708016,1.520179649
28-Aug-2025 07:27:45,9792.967882,16493.24306,4080.290799,10822.30035,10,0,307.3720432,72.708982,79.2930487,10.00811688,8.329997312,9.483351884,2.012099937,1.965755476,2.034438206,0.04500455516,841.82636,2848.841289,2848.841289,238960.3575,251781.441,238958.8308,251779.9143,26000,28340.23687,1.007890317,1.005228629,1.000000039,1.000000039,410.9456641,410.9022656,-0.9999999752,-0.9999999752,72.708982,0,0,45.54714203,916.2000542,919.7999835,950.0045776,6.005181207,46.06447124,70,6.010621346,18.39111328,0,0,0.1796850289,0.5493164063,0.2949596092,0.9001655083,0.498154026,1.520179649
28-Aug-2025 07:27:46,9794.024306,16250.1441,4080.417535,10937.1684,10,0,305.9183485,70.92961469,77.50733215,10.00811688,8.329997312,9.508786278,2.060587466,1.953215784,2.060008672,0.04500455516,842.8644096,2849.879338,2849.879338,239010.7339,251836.4891,239009.2072,251834.9624,26000,28340.23687,1.020624555,1.021532586,1.000000039,1.000000039,411.4553906,411.4108594,-0.9999999752,-0.9999999752,70.92961469,0,0,45.56090546,902.999981,909.6000195,950.0045776,6.005181207,46.06447124,70,6.152093863,18.38378906,0,0,0.1849096285,0.556640625,0.3054231056,0.9100103998,0.5124815507,1.530024541
28-Aug-2025 07:27:47,9794.716146,16764.12153,4079.533854,10699.18229,10,0,303.1034342,74.65572775,81.22546534,10.00811688,8.329997312,9.453462546,1.955368287,2.032505365,2.124186368,0.04500455516,843.8981268,2850.913056,2850.913056,239063.5995,251894.0069,239062.0728,251892.4802,26000,28340.23687,0.9661960345,0.9713766889,1.000000039,1.000000039,411.9616016,411.9184375,-0.9999999752,-0.9999999752,74.65572775,0,0,45.56090546,820.8000599,826.2000084,950.0045776,6.005181207,46.05403525,70,5.918498526,18.32519531,0,0,0.1745040976,0.5493164063,0.2951172355,0.9200693106,0.4937460762,1.530024541
28-Aug-2025 07:27:48,9795.052083,16560.88542,4079.743924,10793.92101,10,0,304.6317817,73.2039171,79.76832459,10.00811688,8.329997312,9.473056962,1.992529298,2.017309085,2.065219604,0.04500455516,844.9194241,2851.934353,2851.934353,239114.8559,251949.8595,239113.3292,251948.3328,26000,28340.23687,1.004983406,1.006746561,1.000000039,1.000000039,412.4633594,412.4219922,-0.9999999752,-0.9999999752,73.2039171,0,0,45.5746727,875.4000419,853.7999988,950.0045776,6.005181207,46.05403525,70,5.981221983,18.37646484,0,0,0.1802864404,0.556640625,0.3006953048,0.9200693106,0.4870168923,1.510120739
28-Aug-2025 07:27:49,9794.144965,16386.8125,4079.874566,10873.02604,10,0,303.052436,71.95102217,78.51117985,10.00811688,8.329997312,9.490608509,2.025913868,2.004421479,2.098862082,0.04500455516,845.9549782,2852.969907,2852.969907,239165.9713,252005.6354,239164.4446,252004.1087,26000,28340.23687,1.00392137,1.007510021,1.000000039,1.000000039,412.9788672,412.9385937,-0.9999999752,-0.9999999752,71.95102217,0,0,45.5746727,999.5999819,988.2000089,950.0045776,6.005181207,46.05403525,70,6.099792527,18.33984375,0,0,0.1825505145,0.556640625,0.3045451303,0.9200693106,0.5085931043,1.530024541
28-Aug-2025 07:27:50,9793.867187,16160.78125,4080.101128,10977.63889,10,0,303.6193848,70.29365101,76.85018564,10.00811688,8.329997312,9.515037276,2.072533702,2.004235857,2.005420983,0.04500455516,846.9868803,2854.001809,2854.001809,239215.7607,252060.0688,239214.234,252058.5421,26000,28340.23687,1.028051606,1.028051606,1.000000039,1.000000039,413.4770312,413.4383203,-0.9999999752,-0.9999999752,70.29365101,0,0,45.5746727,993.0000523,992.9999709,950.0045776,6.005181207,46.06447124,70,6.22019521,18.29589844,0,0,0.1847743907,0.5493164063,0.3086356446,0.9100103998,0.520505826,1.530024541
28-Aug-2025 07:27:51,9793.921875,16462.65625,4079.635851,10838.03125,10,0,305.3068034,72.50826749,79.06062365,10.00811688,8.329997312,9.481172347,2.007954291,2.021067805,2.045888133,0.04500455516,848.0068745,2855.021803,2855.021803,239266.5583,252115.457,239265.0316,252113.9303,26000,28340.23687,0.9977240008,0.993265883,1.000000039,1.000000039,413.9791797,413.9398047,-0.9999999752,-0.9999999752,72.50826749,0,0,45.56090546,955.8000599,937.2000098,950.0045776,6.005181207,46.07490724,70,6.026445759,18.25195313,0,0,0.1800869763,0.5493164063,0.3013222886,0.9100103998,0.4993019393,1.510120739
28-Aug-2025 07:27:52,9800.4375,16687.96875,4079.376302,10742.70052,10,0,308.9620497,74.09613841,80.64248674,10.00811688,8.329997312,9.457555425,1.963120305,2.03525298,2.069108235,0.04500455516,849.0245674,2856.039496,2856.039496,239318.3989,252171.8776,239316.8722,252170.3509,26000,28340.23687,0.9875465292,0.9849223859,1.000000039,1.000000039,414.4864453,414.4452344,-0.9999999752,-0.9999999752,74.09613841,0,0,45.5746727,1033.200168,1026.000023,950.0045776,6.005181207,46.08534323,70,5.953135344,18.18603516,0,0,0.1761797705,0.5493164063,0.2950741036,0.9100103998,0.4855047446,1.490002917
28-Aug-2025 07:27:53,9799.739583,16365.32465,4079.779514,10891.47917,10,0,305.3042263,71.77644351,78.31391513,10.00811688,8.329997312,9.489508032,2.023817332,2.056808857,2.046900512,0.04500455516,850.0426792,2857.057608,2857.057608,239368.7054,252226.7661,239367.1787,252225.2394,26000,28340.23687,1.019099037,1.01729056,1.000000039,1.000000039,414.9945703,414.9520313,-0.9999999752,-0.9999999752,71.77644351,0,0,45.5746727,1090.80006,1044.60001,950.0045776,6.005181207,46.08534323,70,6.076739163,18.31054688,0,0,0.1826914949,0.5493164063,0.3036701237,0.9200693106,0.5034503411,1.520179649
28-Aug-2025 07:27:54,9800.494792,16525.53299,4079.611545,10818.10417,10,0,303.8415799,72.94750659,79.47490912,10.00811688,8.329997312,9.470810111,1.988261647,2.028537947,2.06171331,0.04500455516,851.0699078,2858.084837,2858.084837,239420.3701,252283.0537,239418.8434,252281.5271,26000,28340.23687,0.9965875116,0.9992616938,1.000000039,1.000000039,415.5046484,415.4614062,-0.9999999752,-0.9999999752,72.94750659,0,0,45.56090546,1201.20003,1207.20005,950.0045776,6.005181207,46.07490724,70,6.016872726,18.20068359,0,0,0.1792650136,0.5493164063,0.3031687811,0.9200693106,0.50498161,1.530024541
28-Aug-2025 07:27:55,9812.84809,15993.01562,4080.544271,11083.16233,10,0,304.9276801,68.94238361,75.46447131,10.00811688,8.329997312,9.530458241,2.102054629,2.028418491,2.122337924,0.04500455516,852.099943,2859.114872,2859.114872,239469.3714,252336.6907,239467.8447,252335.164,26000,28340.23687,1.048844661,1.052624289,1.000000039,1.000000039,416.0028125,415.9613672,-0.9999999752,-0.9999999752,68.94238361,0,0,44.41844559,1155.000095,1163.400054,950.0045776,6.005181207,46.06447124,70,6.351548887,18.27392578,0,0,0.1897200798,0.5493164063,0.3177520412,0.9100103998,0.5255754222,1.510120739
28-Aug-2025 07:27:56,9812.145833,16273.42882,4080.141927,10952.70052,10,0,300.91352,71.02521001,77.54633973,10.00811688,8.329997312,9.498057896,2.040110517,2.017183637,2.140277995,0.04500455516,853.1294816,2860.14441,2860.14441,239519.8363,252391.789,239518.3096,252390.2623,26000,28340.23687,0.9963094609,1.00362853,1.000000039,1.000000039,416.5030078,416.4638281,-0.9999999752,-0.9999999752,71.02521001,0,0,44.11562347,961.8000932,961.7999792,950.0045776,6.005181207,46.07490724,70,6.217048355,18.09082031,0,0,0.1824260303,0.5346679688,0.310178817,0.9200693106,0.5138056586,1.500061828
28-Aug-2025 07:27:57,9798.944444,16514.35937,4079.784288,10820.93924,10,0,300.4462891,72.8863582,79.4034827,10.00811688,8.329997312,9.470037023,1.986795283,2.10108585,2.050206269,0.04500455516,854.1550847,2861.170013,2861.170013,239571.4573,252448.0256,239569.9306,252446.4989,26000,28340.23687,0.9874060377,0.9847252899,1.000000039,1.000000039,416.9948047,416.9583594,-0.9999999752,-0.9999999752,72.8863582,0,0,44.1293869,963.5999962,943.1999922,950.0045776,6.005181207,46.07490724,70,6.076588768,18.05419922,0,0,0.179071152,0.5346679688,0.3024850739,0.9001655083,0.4940589424,1.470099115
28-Aug-2025 07:27:58,9798.286458,16527.24306,4079.706163,10813.83941,10,0,296.8646918,72.98858303,79.5034807,10.00811688,8.329997312,9.468214453,1.983335012,2.11280503,2.042738549,0.04500455516,855.1802874,2862.195216,2862.195216,239623.1481,252504.3304,239621.6214,252502.8037,26000,28340.23687,1.000168004,0.9983835585,1.000000039,1.000000039,417.4928906,417.4548438,-0.9999999752,-0.9999999752,72.98858303,0,0,44.14315033,1039.800098,1041.000009,950.0045776,6.005181207,46.07490724,70,5.881868219,18.10546875,0,0,0.1761859799,0.5419921875,0.2956875542,0.8901065975,0.4779627779,1.470099115
28-Aug-2025 07:27:59,9798.286458,16527.24306,4079.706163,10813.83941,10,0,296.8646918,72.98858303,79.5034807,10.00811688,8.329997312,9.468214453,1.983335012,2.11280503,2.042738549,0.04500455516,855.1802874,2862.195216,2862.195216,239623.1481,252504.3304,239621.6214,252502.8037,26000,28340.23687,1.020784169,1.014358343,1.000000039,1.000000039,417.9923828,417.9525391,-0.9999999752,-0.9999999752,72.98858303,0,0,44.14315033,1006.200126,1008.000016,950.0045776,6.005181207,46.07490724,70,5.881868219,18.10546875,0,0,0.1761859799,0.5419921875,0.2956875542,0.8901065975,0.4779627779,1.470099115
28-Aug-2025 07:28:00,9798.883681,16228.30382,4080.228733,10953.51476,10,0,296.8680827,70.80596754,77.31776703,10.00811688,8.329997312,9.499834571,2.043499395,1.979050914,2.085777125,0.04500455516,856.2073541,2863.222283,2863.222283,239673.4083,252559.2128,239671.8816,252557.6861,26000,28340.23687,0.9885296507,0.9885296507,1.000000039,1.000000039,418.4958594,418.4539844,-0.9999999752,-0.9999999752,70.80596754,0,0,44.14315033,925.1999971,948.0000138,950.0045776,6.005181207,46.07490724,70,6.157576333,18.12011719,0,0,0.1854303642,0.5419921875,0.309579802,0.9100103998,0.5089936312,1.510120739
28-Aug-2025 07:28:01,9798.296875,16465.74653,4080.044705,10842.43056,10,0,297.3210992,72.55406764,79.06062365,10.00811688,8.329997312,9.473125296,1.992658825,2.047065227,2.086767068,0.04500455516,857.2304843,2864.245413,2864.245413,239724.7533,252615.1623,239723.2266,252613.6356,26000,28340.23687,0.9964092837,0.9999870989,1.000000039,1.000000039,418.9930469,418.9516406,-0.9999999752,-0.9999999752,72.55406764,0,0,44.14315033,807.0000369,810.5999827,950.0045776,6.005181207,46.07490724,70,6.108653421,18.09082031,0,0,0.1803635369,0.5346679688,0.3064429329,0.9100103998,0.5118607078,1.520179649
28-Aug-2025 07:28:02,9797.461806,16417.81597,4079.96658,10863.40885,10,0,303.1770833,72.21857188,78.7177646,10.00811688,8.329997312,9.476805114,1.999651016,2.019277495,2.112646436,0.04500455516,858.2536978,2865.268627,2865.268627,239775.9229,252670.9369,239774.3962,252669.4102,26000,28340.23687,0.9718787356,0.9789022249,1.000000039,1.000000039,419.49125,419.4520703,-0.9999999752,-0.9999999752,72.21857188,0,0,44.18444443,863.3999753,863.3999825,950.0045776,6.005181207,46.05403525,70,5.935096331,18.12011719,0,0,0.17671666,0.5419921875,0.2970212954,0.9001655083,0.4858375469,1.480157921
28-Aug-2025 07:28:03,9795.699653,16705.42014,4079.583333,10726.94271,10,0,302.9256727,74.32216835,80.81117987,10.00811688,8.329997312,9.445346141,1.940008567,2.034130578,2.061985878,0.04500455516,859.2668674,2866.281796,2866.281796,239828.1479,252727.7216,239826.6212,252726.1949,26000,28340.23687,0.9655160788,0.9655160788,1.000000039,1.000000039,419.9908594,419.9544141,-0.9999999752,-0.9999999752,74.32216835,0,0,44.19820786,860.4000656,874.8000264,950.0045776,6.005181207,45.94967532,70,5.905851845,18.03222656,0,0,0.1754096775,0.5419921875,0.2975816897,0.9100103998,0.4853046557,1.480157921
28-Aug-2025 07:28:04,9771.184028,16731.53299,4079.231771,10678.27604,10,0,301.1950684,74.70864149,81.17824859,10.00811688,8.329997312,9.436982919,1.924201493,1.993176298,2.078937665,0.04500455516,860.2851201,2867.300049,2867.300049,239881.0661,252785.2224,239879.5394,252783.6957,26000,28340.23687,0.9824755142,0.9842082635,1.000000039,1.000000039,420.4992188,420.4632031,-0.9999999752,-0.9999999752,74.70864149,0,0,44.2119751,843.0000761,841.7999744,950.0045776,6.005181207,45.89749536,70,5.747167989,18.03222656,0,0,0.1747537818,0.556640625,0.2920322295,0.9100103998,0.4778687435,1.510120739
28-Aug-2025 07:28:05,9782.196181,16758.39757,4079.285156,10681.6467,10,0,303.1107313,74.83294089,81.29750324,10.00811688,8.329997312,9.434496391,1.919506249,2.024588123,2.045493431,0.04500455516,861.3027305,2868.317659,2868.317659,239934.0803,252842.8163,239932.5536,252841.2896,26000,28340.23687,0.9947016496,0.9920771238,1.000000039,1.000000039,421.009375,420.9731641,-0.9999999752,-0.9999999752,74.83294089,0,0,44.22573853,856.8000457,857.9999804,950.0045776,6.005181207,45.87662338,70,5.818858911,18.13476563,0,0,0.1785735888,0.556640625,0.2957652032,0.9200693106,0.4910179996,1.530024541
28-Aug-2025 07:28:06,9780.548611,16526.70486,4079.463108,10786.73698,10,0,305.3781196,73.18387571,79.64805589,10.00811688,8.329997312,9.457303508,1.962643628,1.956511724,2.08256877,0.04500455516,862.3223752,2869.337304,2869.337304,239986.0329,252899.3578,239984.5062,252897.8311,26000,28340.23687,1.006214491,0.9991159754,1.000000039,1.000000039,421.5261328,421.4882813,-0.9999999752,-0.9999999752,73.18387571,0,0,44.23950577,943.200097,916.2000418,950.0045776,6.005181207,45.8453154,70,5.795683537,18.12011719,0,0,0.1781457611,0.556640625,0.2985503816,0.9301282214,0.4931134172,1.550142363
